type	id	guardian	time	unixtime	weekday	weekday_num	hour	day_night	seek	location
chainsaw	ed7f84df28eb-2015-02-08T05-57-10	ed7f84df28eb	2015-02-08T05:57:53.000Z	1423375073	Sun	7	6	day	00:43	ed7f84df28eb-2015-02-08T05-57-10.wav
chainsaw	ed7f84df28eb-2015-02-08T06-03-11	ed7f84df28eb	2015-02-08T06:03:52.000Z	1423375432	Sun	7	7	day	00:41	ed7f84df28eb-2015-02-08T06-03-11.wav
chainsaw	ed7f84df28eb-2015-02-08T06-03-11	ed7f84df28eb	2015-02-08T06:04:11.000Z	1423375451	Sun	7	7	day	01:00	ed7f84df28eb-2015-02-08T06-03-11.wav
chainsaw	ed7f84df28eb-2015-02-08T06-15-13	ed7f84df28eb	2015-02-08T06:18:55.000Z	1423376335	Sun	7	7	day	03:42	ed7f84df28eb-2015-02-08T06-15-13.wav
chainsaw	ed7f84df28eb-2015-02-08T06-21-13	ed7f84df28eb	2015-02-08T06:24:42.000Z	1423376682	Sun	7	7	day	03:29	ed7f84df28eb-2015-02-08T06-21-13.wav
chainsaw	ed7f84df28eb-2015-02-08T06-27-14	ed7f84df28eb	2015-02-08T06:28:07.000Z	1423376887	Sun	7	7	day	00:53	ed7f84df28eb-2015-02-08T06-27-14.wav
chainsaw	ed7f84df28eb-2015-02-08T06-27-14	ed7f84df28eb	2015-02-08T06:31:39.000Z	1423377099	Sun	7	7	day	04:25	ed7f84df28eb-2015-02-08T06-27-14.wav
chainsaw	ed7f84df28eb-2015-02-08T06-27-14	ed7f84df28eb	2015-02-08T06:32:27.000Z	1423377147	Sun	7	7	day	05:13	ed7f84df28eb-2015-02-08T06-27-14.wav
chainsaw	ed7f84df28eb-2015-02-08T06-57-19	ed7f84df28eb	2015-02-08T06:58:09.000Z	1423378689	Sun	7	7	day	00:50	ed7f84df28eb-2015-02-08T06-57-19.wav
chainsaw	ed7f84df28eb-2015-02-08T06-57-19	ed7f84df28eb	2015-02-08T06:58:32.000Z	1423378712	Sun	7	7	day	01:13	ed7f84df28eb-2015-02-08T06-57-19.wav
chainsaw	ed7f84df28eb-2015-02-08T07-03-19	ed7f84df28eb	2015-02-08T07:04:06.000Z	1423379046	Sun	7	8	day	00:47	ed7f84df28eb-2015-02-08T07-03-19.wav
chainsaw	ed7f84df28eb-2015-02-08T07-03-19	ed7f84df28eb	2015-02-08T07:07:12.000Z	1423379232	Sun	7	8	day	03:53	ed7f84df28eb-2015-02-08T07-03-19.wav
chainsaw	ed7f84df28eb-2015-02-08T07-03-19	ed7f84df28eb	2015-02-08T07:08:21.000Z	1423379301	Sun	7	8	day	05:02	ed7f84df28eb-2015-02-08T07-03-19.wav
chainsaw	ed7f84df28eb-2015-02-08T07-15-21	ed7f84df28eb	2015-02-08T07:19:50.000Z	1423379990	Sun	7	8	day	04:29	ed7f84df28eb-2015-02-08T07-15-21.wav
chainsaw	5dbdf80c2085-2015-02-13T10-36-15	5dbdf80c2085	2015-02-13T10:40:46.000Z	1423824046	Fri	5	11	day	04:31	5dbdf80c2085-2015-02-13T10-36-15.wav
chainsaw	5dbdf80c2085-2015-02-13T10-36-15	5dbdf80c2085	2015-02-13T10:40:50.000Z	1423824050	Fri	5	11	day	04:35	5dbdf80c2085-2015-02-13T10-36-15.wav
chainsaw	5dbdf80c2085-2015-02-13T12-06-34	5dbdf80c2085	2015-02-13T12:09:22.000Z	1423829362	Fri	5	13	day	02:48	5dbdf80c2085-2015-02-13T12-06-34.wav
chainsaw	5dbdf80c2085-2015-02-14T03-51-42	5dbdf80c2085	2015-02-14T03:53:49.000Z	1423886029	Sat	6	4	night	02:07	5dbdf80c2085-2015-02-14T03-51-42.wav
chainsaw	22720ac238e1-2015-02-25T20-52-36	22720ac238e1	2015-02-25T20:54:33.000Z	1424897673	Wed	3	21	night	01:57	22720ac238e1-2015-02-25T20-52-36.wav
chainsaw	22720ac238e1-2015-02-26T03-05-48	22720ac238e1	2015-02-26T03:09:19.000Z	1424920159	Thu	4	4	night	03:31	22720ac238e1-2015-02-26T03-05-48.wav
chainsaw	22720ac238e1-2015-02-26T03-23-51	22720ac238e1	2015-02-26T03:24:34.000Z	1424921074	Thu	4	4	night	00:43	22720ac238e1-2015-02-26T03-23-51.wav
chainsaw	22720ac238e1-2015-02-27T00-52-00	22720ac238e1	2015-02-27T00:52:25.000Z	1424998345	Fri	5	1	night	00:25	22720ac238e1-2015-02-27T00-52-00.wav
chainsaw	22720ac238e1-2015-02-27T05-34-55	22720ac238e1	2015-02-27T05:36:23.000Z	1425015383	Fri	5	6	day	01:28	22720ac238e1-2015-02-27T05-34-55.wav
chainsaw	22720ac238e1-2015-02-27T10-52-45	22720ac238e1	2015-02-27T10:55:04.000Z	1425034504	Fri	5	11	day	02:19	22720ac238e1-2015-02-27T10-52-45.wav
chainsaw	22720ac238e1-2015-02-27T11-00-18	22720ac238e1	2015-02-27T11:01:56.000Z	1425034916	Fri	5	12	day	01:38	22720ac238e1-2015-02-27T11-00-18.wav
chainsaw	22720ac238e1-2015-02-27T12-30-56	22720ac238e1	2015-02-27T12:32:23.000Z	1425040343	Fri	5	13	day	01:27	22720ac238e1-2015-02-27T12-30-56.wav
chainsaw	22720ac238e1-2015-02-27T13-06-10	22720ac238e1	2015-02-27T13:07:12.000Z	1425042432	Fri	5	14	day	01:02	22720ac238e1-2015-02-27T13-06-10.wav
chainsaw	22720ac238e1-2015-02-27T13-38-53	22720ac238e1	2015-02-27T13:39:13.000Z	1425044353	Fri	5	14	day	00:20	22720ac238e1-2015-02-27T13-38-53.wav
chainsaw	22720ac238e1-2015-02-27T13-38-53	22720ac238e1	2015-02-27T13:40:52.000Z	1425044452	Fri	5	14	day	01:59	22720ac238e1-2015-02-27T13-38-53.wav
chainsaw	22720ac238e1-2015-02-27T15-24-38	22720ac238e1	2015-02-27T15:24:57.000Z	1425050697	Fri	5	16	day	00:19	22720ac238e1-2015-02-27T15-24-38.wav
chainsaw	22720ac238e1-2015-02-27T15-42-16	22720ac238e1	2015-02-27T15:42:22.000Z	1425051742	Fri	5	16	day	00:06	22720ac238e1-2015-02-27T15-42-16.wav
chainsaw	22720ac238e1-2015-02-27T15-42-16	22720ac238e1	2015-02-27T15:43:30.000Z	1425051810	Fri	5	16	day	01:14	22720ac238e1-2015-02-27T15-42-16.wav
chainsaw	22720ac238e1-2015-02-27T15-57-22	22720ac238e1	2015-02-27T15:58:08.000Z	1425052688	Fri	5	16	day	00:46	22720ac238e1-2015-02-27T15-57-22.wav
chainsaw	22720ac238e1-2015-02-27T16-22-33	22720ac238e1	2015-02-27T16:22:54.000Z	1425054174	Fri	5	17	day	00:21	22720ac238e1-2015-02-27T16-22-33.wav
chainsaw	22720ac238e1-2015-02-27T16-35-09	22720ac238e1	2015-02-27T16:37:24.000Z	1425055044	Fri	5	17	day	02:15	22720ac238e1-2015-02-27T16-35-09.wav
chainsaw	22720ac238e1-2015-02-27T16-37-40	22720ac238e1	2015-02-27T16:39:07.000Z	1425055147	Fri	5	17	day	01:27	22720ac238e1-2015-02-27T16-37-40.wav
chainsaw	22720ac238e1-2015-02-27T16-57-49	22720ac238e1	2015-02-27T16:59:30.000Z	1425056370	Fri	5	17	day	01:41	22720ac238e1-2015-02-27T16-57-49.wav
chainsaw	22720ac238e1-2015-02-27T17-07-53	22720ac238e1	2015-02-27T17:07:55.000Z	1425056875	Fri	5	18	night	00:02	22720ac238e1-2015-02-27T17-07-53.wav
chainsaw	22720ac238e1-2015-02-27T17-10-25	22720ac238e1	2015-02-27T17:11:33.000Z	1425057093	Fri	5	18	night	01:08	22720ac238e1-2015-02-27T17-10-25.wav
chainsaw	22720ac238e1-2015-02-27T17-15-27	22720ac238e1	2015-02-27T17:15:37.000Z	1425057337	Fri	5	18	night	00:10	22720ac238e1-2015-02-27T17-15-27.wav
chainsaw	22720ac238e1-2015-02-27T17-20-29	22720ac238e1	2015-02-27T17:22:51.000Z	1425057771	Fri	5	18	night	02:22	22720ac238e1-2015-02-27T17-20-29.wav
chainsaw	22720ac238e1-2015-02-27T17-23-01	22720ac238e1	2015-02-27T17:23:41.000Z	1425057821	Fri	5	18	night	00:40	22720ac238e1-2015-02-27T17-23-01.wav
chainsaw	22720ac238e1-2015-02-27T17-25-32	22720ac238e1	2015-02-27T17:25:49.000Z	1425057949	Fri	5	18	night	00:17	22720ac238e1-2015-02-27T17-25-32.wav
chainsaw	22720ac238e1-2015-02-27T17-40-38	22720ac238e1	2015-02-27T17:40:57.000Z	1425058857	Fri	5	18	night	00:19	22720ac238e1-2015-02-27T17-40-38.wav
chainsaw	d2f3d1c7cca5-2015-03-02T10-44-27	d2f3d1c7cca5	2015-03-02T10:44:55.000Z	1425293095	Mon	1	11	day	00:28	d2f3d1c7cca5-2015-03-02T10-44-27.wav
chainsaw	d2f3d1c7cca5-2015-03-04T13-02-02	d2f3d1c7cca5	2015-03-04T13:02:50.000Z	1425474170	Wed	3	14	day	00:48	d2f3d1c7cca5-2015-03-04T13-02-02.wav
chainsaw	48043ef7e3bc-2015-01-29T06-18-20	48043ef7e3bc	2015-01-29T06:23:48.000Z	1422512628	Thu	4	7	day	05:28	48043ef7e3bc-2015-01-29T06-18-20.wav
chainsaw	48043ef7e3bc-2015-01-29T09-54-48	48043ef7e3bc	2015-01-29T09:59:01.000Z	1422525541	Thu	4	10	day	04:13	48043ef7e3bc-2015-01-29T09-54-48.wav
chainsaw	48043ef7e3bc-2015-01-29T10-36-54	48043ef7e3bc	2015-01-29T10:37:16.000Z	1422527836	Thu	4	11	day	00:22	48043ef7e3bc-2015-01-29T10-36-54.wav
chainsaw	48043ef7e3bc-2015-01-29T11-12-58	48043ef7e3bc	2015-01-29T11:15:35.000Z	1422530135	Thu	4	12	day	02:37	48043ef7e3bc-2015-01-29T11-12-58.wav
chainsaw	48043ef7e3bc-2015-01-29T11-18-59	48043ef7e3bc	2015-01-29T11:24:44.000Z	1422530684	Thu	4	12	day	05:45	48043ef7e3bc-2015-01-29T11-18-59.wav
chainsaw	48043ef7e3bc-2015-01-29T12-19-07	48043ef7e3bc	2015-01-29T12:22:21.000Z	1422534141	Thu	4	13	day	03:14	48043ef7e3bc-2015-01-29T12-19-07.wav
chainsaw	48043ef7e3bc-2015-01-29T12-25-08	48043ef7e3bc	2015-01-29T12:28:01.000Z	1422534481	Thu	4	13	day	02:53	48043ef7e3bc-2015-01-29T12-25-08.wav
chainsaw	48043ef7e3bc-2015-01-29T12-43-10	48043ef7e3bc	2015-01-29T12:46:39.000Z	1422535599	Thu	4	13	day	03:29	48043ef7e3bc-2015-01-29T12-43-10.wav
chainsaw	48043ef7e3bc-2015-01-29T12-43-10	48043ef7e3bc	2015-01-29T12:46:47.000Z	1422535607	Thu	4	13	day	03:37	48043ef7e3bc-2015-01-29T12-43-10.wav
